,Municipality,Births,Farc Violence,Total Violence,Ratio,post15,FARC,post13,Month,Year
0,95200,82,0,2,0.0,0,0,0,6,2012
0,95200,104,0,1,0.0,0,0,0,8,2012
0,95200,96,2,3,0.6666666666666666,0,0,0,9,2012
0,95200,99,2,2,1.0,0,0,0,10,2012
0,95200,100,2,2,1.0,0,0,1,11,2012
0,97001,75,0,1,0.0,0,0,0,1,2012
0,97001,62,0,2,0.0,0,0,0,2,2012
0,97001,58,1,1,1.0,0,0,0,5,2012
0,97001,59,0,1,0.0,0,0,0,7,2012
0,97001,58,0,1,0.0,0,0,0,12,2012
0,97161,75,0,1,0.0,0,0,0,1,2012
0,97161,59,1,1,1.0,0,0,0,9,2012
0,99001,77,0,1,0.0,0,0,0,5,2012
0,99001,47,0,1,0.0,0,0,0,6,2012
0,99524,85,0,1,0.0,0,0,0,10,2012
0,99773,77,3,3,1.0,0,0,0,5,2012
0,99773,47,3,4,0.75,0,0,0,6,2012
0,99773,78,1,4,0.25,0,0,0,8,2012
0,99773,54,1,1,1.0,0,0,0,9,2012
0,99773,85,0,1,0.0,0,0,0,10,2012
0,99773,59,1,1,1.0,0,0,1,11,2012
0,5001,6363,0,7,0.0,0,1,0,1,2013
0,5001,5670,0,4,0.0,0,1,0,2,2013
0,5001,6179,0,1,0.0,0,1,0,3,2013
0,5001,6115,0,6,0.0,0,1,0,4,2013
0,5001,6135,0,3,0.0,0,1,0,5,2013
0,5001,5873,0,3,0.0,0,1,0,6,2013
0,5001,6092,0,2,0.0,0,1,0,7,2013
0,5001,6390,0,3,0.0,0,1,0,8,2013
0,5001,6619,0,3,0.0,0,1,0,9,2013
0,5001,6118,0,3,0.0,0,1,0,11,2013
0,5031,6363,0,2,0.0,0,1,0,1,2013
0,5031,5670,0,1,0.0,0,1,0,2,2013
0,5031,6179,0,1,0.0,0,1,0,3,2013
0,5031,6135,0,1,0.0,0,1,0,5,2013
0,5031,6092,1,3,0.3333333333333333,0,1,0,7,2013
0,5031,6619,1,3,0.3333333333333333,0,1,0,9,2013
0,5031,6331,2,2,1.0,0,1,0,10,2013
0,5031,6118,0,1,0.0,0,1,0,11,2013
0,5031,6319,2,2,1.0,0,1,0,12,2013
0,5038,6331,3,4,0.75,0,1,0,10,2013
0,5038,6319,1,1,1.0,0,1,0,12,2013
0,5040,6363,1,1,1.0,0,1,0,1,2013
0,5040,5670,5,5,1.0,0,1,0,2,2013
0,5040,6179,2,3,0.6666666666666666,0,1,0,3,2013
0,5040,6115,2,4,0.5,0,1,0,4,2013
0,5040,6135,4,7,0.5714285714285714,0,1,0,5,2013
0,5040,5873,3,5,0.6,0,1,0,6,2013
0,5040,6092,2,2,1.0,0,1,0,7,2013
0,5040,6390,1,2,0.5,0,1,0,8,2013
0,5040,6619,2,4,0.5,0,1,0,9,2013
0,5040,6331,7,9,0.7777777777777778,0,1,0,10,2013
0,5040,6118,3,3,1.0,0,1,0,11,2013
0,5040,6319,0,1,0.0,0,1,0,12,2013
0,5042,6619,0,1,0.0,0,1,0,9,2013
0,5045,6363,2,4,0.5,0,1,0,1,2013
0,5045,5670,6,8,0.75,0,1,0,2,2013
0,5045,6179,3,8,0.375,0,1,0,3,2013
0,5045,6115,3,5,0.6,0,1,0,4,2013
0,5045,6135,5,9,0.5555555555555556,0,1,0,5,2013
0,5045,5873,7,13,0.5384615384615384,0,1,0,6,2013
0,5045,6092,3,6,0.5,0,1,0,7,2013
0,5045,6390,5,10,0.5,0,1,0,8,2013
0,5045,6619,4,6,0.6666666666666666,0,1,0,9,2013
0,5045,6331,5,6,0.8333333333333334,0,1,0,10,2013
0,5045,6118,1,7,0.14285714285714285,0,1,0,11,2013
0,5045,6319,3,4,0.75,0,1,0,12,2013
0,5055,5670,0,1,0.0,0,1,0,2,2013
0,5055,5873,0,1,0.0,0,1,0,6,2013
0,5079,6390,0,1,0.0,0,0,0,8,2013
0,5088,6135,0,2,0.0,0,0,0,5,2013
0,5088,6390,0,1,0.0,0,0,0,8,2013
0,5088,6118,0,2,0.0,0,0,0,11,2013
0,5091,6118,0,1,0.0,0,0,0,11,2013
0,5101,5670,0,1,0.0,0,0,0,2,2013
0,5107,6363,0,4,0.0,0,1,0,1,2013
0,5107,5670,0,11,0.0,0,1,0,2,2013
0,5107,6115,1,1,1.0,0,1,0,4,2013
0,5107,6135,1,1,1.0,0,1,0,5,2013
0,5107,5873,3,3,1.0,0,1,0,6,2013
0,5107,6092,3,3,1.0,0,1,0,7,2013
0,5107,6619,0,1,0.0,0,1,0,9,2013
0,5107,6331,1,1,1.0,0,1,0,10,2013
0,5107,6118,1,1,1.0,0,1,0,11,2013
0,5107,6319,1,3,0.3333333333333333,0,1,0,12,2013
0,5120,6363,0,2,0.0,0,1,0,1,2013
0,5120,5670,0,3,0.0,0,1,0,2,2013
0,5120,6115,0,1,0.0,0,1,0,4,2013
0,5120,6135,0,3,0.0,0,1,0,5,2013
0,5120,5873,0,1,0.0,0,1,0,6,2013
0,5120,6092,0,2,0.0,0,1,0,7,2013
0,5120,6390,0,3,0.0,0,1,0,8,2013
0,5120,6331,1,1,1.0,0,1,0,10,2013
0,5120,6319,1,3,0.3333333333333333,0,1,0,12,2013
0,5129,6319,0,2,0.0,0,0,0,12,2013
0,5134,5670,0,1,0.0,0,1,0,2,2013
0,5134,6179,1,1,1.0,0,1,0,3,2013
0,5134,6115,0,1,0.0,0,1,0,4,2013
0,5134,5873,0,1,0.0,0,1,0,6,2013
0,5134,6390,2,4,0.5,0,1,0,8,2013
0,5134,6331,0,3,0.0,0,1,0,10,2013
0,5134,6118,0,1,0.0,0,1,0,11,2013
0,5147,5670,1,1,1.0,0,1,0,2,2013
0,5147,6115,1,1,1.0,0,1,0,4,2013
0,5147,6619,1,1,1.0,0,1,0,9,2013
0,5147,6118,0,1,0.0,0,1,0,11,2013
0,5154,5670,0,1,0.0,0,1,0,2,2013
0,5154,6179,0,1,0.0,0,1,0,3,2013
0,5154,6115,0,1,0.0,0,1,0,4,2013
0,5154,6135,0,1,0.0,0,1,0,5,2013
0,5154,6390,0,1,0.0,0,1,0,8,2013
0,5172,6363,1,1,1.0,0,1,0,1,2013
0,5172,5670,0,1,0.0,0,1,0,2,2013
0,5172,6390,0,2,0.0,0,1,0,8,2013
0,5197,6619,0,1,0.0,0,0,0,9,2013
0,5234,6363,3,4,0.75,0,1,0,1,2013
0,5234,6390,1,1,1.0,0,1,0,8,2013
0,5234,6619,1,1,1.0,0,1,0,9,2013
0,5240,6179,0,1,0.0,0,1,0,3,2013
0,5250,6363,2,3,0.6666666666666666,0,1,0,1,2013
0,5250,5670,0,1,0.0,0,1,0,2,2013
0,5250,6179,1,2,0.5,0,1,0,3,2013
0,5250,6135,1,1,1.0,0,1,0,5,2013
0,5250,5873,0,1,0.0,0,1,0,6,2013
0,5250,6390,0,1,0.0,0,1,0,8,2013
0,5250,6331,1,1,1.0,0,1,0,10,2013
0,5250,6118,0,1,0.0,0,1,0,11,2013
0,5282,6331,0,1,0.0,0,0,0,10,2013
0,5284,6179,0,1,0.0,0,1,0,3,2013
0,5284,6390,2,2,1.0,0,1,0,8,2013
0,5306,5670,0,1,0.0,0,0,0,2,2013
0,5310,6619,0,1,0.0,0,1,0,9,2013
0,5313,6363,0,1,0.0,0,1,0,1,2013
0,5315,5670,2,2,1.0,0,1,0,2,2013
0,5315,6179,1,2,0.5,0,1,0,3,2013
0,5315,6115,1,1,1.0,0,1,0,4,2013
0,5315,6319,1,1,1.0,0,1,0,12,2013
0,5361,6363,4,5,0.8,0,1,0,1,2013
0,5361,5670,3,4,0.75,0,1,0,2,2013
0,5361,6179,3,5,0.6,0,1,0,3,2013
0,5361,6115,1,1,1.0,0,1,0,4,2013
0,5361,6135,3,5,0.6,0,1,0,5,2013
0,5361,5873,5,8,0.625,0,1,0,6,2013
0,5361,6092,2,3,0.6666666666666666,0,1,0,7,2013
0,5361,6390,1,1,1.0,0,1,0,8,2013
0,5361,6619,0,2,0.0,0,1,0,9,2013
0,5361,6331,6,7,0.8571428571428571,0,1,0,10,2013
0,5361,6118,2,2,1.0,0,1,0,11,2013
0,5361,6319,2,3,0.6666666666666666,0,1,0,12,2013
0,5364,5873,0,2,0.0,0,1,0,6,2013
0,5400,6363,0,1,0.0,0,0,0,1,2013
0,5400,6390,0,1,0.0,0,0,0,8,2013
0,5425,6179,0,2,0.0,0,0,0,3,2013
0,5425,6390,0,1,0.0,0,0,0,8,2013
0,5425,6619,0,1,0.0,0,0,0,9,2013
0,5425,6118,0,2,0.0,0,0,0,11,2013
0,5475,6363,1,1,1.0,0,1,0,1,2013
0,5475,5873,0,1,0.0,0,1,0,6,2013
0,5475,6092,1,1,1.0,0,1,0,7,2013
0,5480,5670,0,1,0.0,0,1,0,2,2013
0,5480,6179,2,2,1.0,0,1,0,3,2013
0,5480,6115,1,1,1.0,0,1,0,4,2013
0,5480,5873,1,1,1.0,0,1,0,6,2013
0,5480,6092,1,1,1.0,0,1,0,7,2013
0,5480,6390,1,1,1.0,0,1,0,8,2013
0,5480,6619,1,2,0.5,0,1,0,9,2013
0,5480,6331,2,2,1.0,0,1,0,10,2013
0,5480,6118,0,1,0.0,0,1,0,11,2013
0,5495,6092,0,1,0.0,0,1,0,7,2013
0,5543,6135,0,1,0.0,0,1,0,5,2013
0,5579,6363,0,1,0.0,0,0,0,1,2013
0,5579,6179,0,1,0.0,0,0,0,3,2013
0,5579,6619,0,4,0.0,0,0,0,9,2013
0,5579,6331,0,1,0.0,0,0,0,10,2013
0,5579,6118,0,1,0.0,0,0,0,11,2013
0,5591,6319,0,1,0.0,0,0,0,12,2013
0,5604,6363,0,1,0.0,0,1,0,1,2013
0,5604,5670,0,2,0.0,0,1,0,2,2013
0,5604,6179,0,3,0.0,0,1,0,3,2013
0,5604,6115,0,4,0.0,0,1,0,4,2013
0,5604,6319,1,1,1.0,0,1,0,12,2013
0,5628,5670,0,1,0.0,0,1,0,2,2013
0,5628,6135,0,1,0.0,0,1,0,5,2013
0,5631,6390,0,1,0.0,0,0,0,8,2013
0,5647,5670,1,1,1.0,0,1,0,2,2013
0,5647,6179,0,1,0.0,0,1,0,3,2013
0,5647,6135,3,3,1.0,0,1,0,5,2013
0,5647,5873,0,1,0.0,0,1,0,6,2013
0,5647,6092,2,3,0.6666666666666666,0,1,0,7,2013
0,5647,6331,2,4,0.5,0,1,0,10,2013
0,5647,6118,4,9,0.4444444444444444,0,1,0,11,2013
0,5652,6363,0,1,0.0,0,1,0,1,2013
0,5658,6331,2,2,1.0,0,1,0,10,2013
0,5659,6118,0,1,0.0,0,0,0,11,2013
0,5665,6363,0,2,0.0,0,0,0,1,2013
0,5665,6115,0,1,0.0,0,0,0,4,2013
0,5665,5873,0,1,0.0,0,0,0,6,2013
0,5686,5670,0,1,0.0,0,1,0,2,2013
0,5736,5670,3,3,1.0,0,1,0,2,2013
0,5736,6179,0,1,0.0,0,1,0,3,2013
0,5736,6115,0,1,0.0,0,1,0,4,2013
0,5736,6331,0,1,0.0,0,1,0,10,2013
0,5790,5670,0,1,0.0,0,1,0,2,2013
0,5790,6179,1,3,0.3333333333333333,0,1,0,3,2013
0,5790,6115,1,2,0.5,0,1,0,4,2013
0,5790,6135,1,1,1.0,0,1,0,5,2013
0,5790,5873,2,3,0.6666666666666666,0,1,0,6,2013
0,5790,6092,3,5,0.6,0,1,0,7,2013
0,5790,6390,2,2,1.0,0,1,0,8,2013
0,5790,6619,3,3,1.0,0,1,0,9,2013
0,5790,6331,0,3,0.0,0,1,0,10,2013
0,5790,6118,4,8,0.5,0,1,0,11,2013
0,5809,6118,0,1,0.0,0,0,0,11,2013
0,5819,6179,2,2,1.0,0,1,0,3,2013
0,5819,6115,1,1,1.0,0,1,0,4,2013
0,5819,6135,1,1,1.0,0,1,0,5,2013
0,5819,5873,1,1,1.0,0,1,0,6,2013
0,5819,6331,2,2,1.0,0,1,0,10,2013
0,5819,6118,0,1,0.0,0,1,0,11,2013
0,5819,6319,0,1,0.0,0,1,0,12,2013
0,5837,6363,0,1,0.0,0,1,0,1,2013
0,5837,5670,0,2,0.0,0,1,0,2,2013
0,5837,6179,1,1,1.0,0,1,0,3,2013
0,5837,6115,1,1,1.0,0,1,0,4,2013
0,5837,6135,3,4,0.75,0,1,0,5,2013
0,5837,6092,1,1,1.0,0,1,0,7,2013
0,5837,6390,1,2,0.5,0,1,0,8,2013
0,5837,6619,0,1,0.0,0,1,0,9,2013
0,5837,6118,0,2,0.0,0,1,0,11,2013
0,5837,6319,0,1,0.0,0,1,0,12,2013
0,5847,6363,0,1,0.0,0,1,0,1,2013
0,5847,5670,1,1,1.0,0,1,0,2,2013
0,5847,6390,1,2,0.5,0,1,0,8,2013
0,5847,6619,0,1,0.0,0,1,0,9,2013
0,5847,6319,2,2,1.0,0,1,0,12,2013
0,5854,6135,1,1,1.0,0,1,0,5,2013
0,5854,5873,0,2,0.0,0,1,0,6,2013
0,5854,6390,2,4,0.5,0,1,0,8,2013
0,5854,6619,0,2,0.0,0,1,0,9,2013
0,5854,6331,8,9,0.8888888888888888,0,1,0,10,2013
0,5854,6118,0,5,0.0,0,1,0,11,2013
0,5858,5670,0,2,0.0,0,0,0,2,2013
0,5873,6363,2,2,1.0,0,1,0,1,2013
0,5873,5873,1,1,1.0,0,1,0,6,2013
0,5873,6331,4,4,1.0,0,1,0,10,2013
0,5873,6118,1,1,1.0,0,1,0,11,2013
0,5885,5670,0,1,0.0,0,0,0,2,2013
0,5887,6363,1,2,0.5,0,1,0,1,2013
0,5887,5670,1,1,1.0,0,1,0,2,2013
0,5887,6135,1,1,1.0,0,1,0,5,2013
0,5887,6092,1,1,1.0,0,1,0,7,2013
0,5887,6319,1,2,0.5,0,1,0,12,2013
0,5890,6092,0,1,0.0,0,0,0,7,2013
0,5890,6331,0,1,0.0,0,0,0,10,2013
0,5893,6179,1,1,1.0,0,1,0,3,2013
0,5893,6135,1,1,1.0,0,1,0,5,2013
0,5893,6390,0,1,0.0,0,1,0,8,2013
0,5893,6118,0,2,0.0,0,1,0,11,2013
0,5893,6319,0,1,0.0,0,1,0,12,2013
0,5895,6363,0,2,0.0,0,1,0,1,2013
0,5895,5670,1,2,0.5,0,1,0,2,2013
0,5895,6179,1,4,0.25,0,1,0,3,2013
0,5895,6115,1,2,0.5,0,1,0,4,2013
0,5895,5873,0,1,0.0,0,1,0,6,2013
0,5895,6390,0,1,0.0,0,1,0,8,2013
0,5895,6619,0,1,0.0,0,1,0,9,2013
0,5895,6331,0,1,0.0,0,1,0,10,2013
0,5895,6319,0,2,0.0,0,1,0,12,2013
0,8001,3190,0,3,0.0,0,1,0,5,2013
0,8001,3205,0,1,0.0,0,1,0,7,2013
0,8296,3129,0,1,0.0,0,0,0,4,2013
0,8421,3646,0,1,0.0,0,0,0,12,2013
0,8433,3190,0,1,0.0,0,0,0,1,2013
0,8433,3856,0,1,0.0,0,0,0,11,2013
0,8560,3190,0,1,0.0,0,0,0,5,2013
0,8758,2937,0,1,0.0,0,0,0,6,2013
0,8832,2580,0,1,0.0,0,0,0,2,2013
0,11001,8820,2,3,0.6666666666666666,0,1,0,2,2013
0,11001,9739,0,3,0.0,0,1,0,3,2013
0,11001,9546,0,1,0.0,0,1,0,4,2013
0,11001,9751,0,1,0.0,0,1,0,5,2013
0,11001,9982,0,1,0.0,0,1,0,7,2013
0,11001,9837,0,5,0.0,0,1,0,8,2013
0,11001,10424,0,2,0.0,0,1,0,9,2013
0,11001,9576,0,1,0.0,0,1,0,10,2013
0,11001,9489,0,1,0.0,0,1,0,11,2013
0,11001,9832,0,2,0.0,0,1,0,12,2013
0,13001,2958,0,1,0.0,0,0,0,1,2013
0,13001,2402,0,1,0.0,0,0,0,2,2013
0,13001,3435,0,1,0.0,0,0,0,10,2013
0,13006,3199,0,1,0.0,0,0,0,11,2013
0,13042,2487,0,1,0.0,0,1,0,6,2013
0,13074,2595,0,1,0.0,0,0,0,4,2013
0,13160,2958,0,2,0.0,0,1,0,1,2013
0,13160,2648,1,1,1.0,0,1,0,5,2013
0,13160,2853,1,1,1.0,0,1,0,7,2013
0,13160,3435,1,1,1.0,0,1,0,10,2013
0,13188,3199,0,1,0.0,0,0,0,11,2013
0,13244,2958,0,1,0.0,0,1,0,1,2013
0,13244,2409,0,1,0.0,0,1,0,3,2013
0,13244,2648,0,2,0.0,0,1,0,5,2013
0,13244,3320,0,1,0.0,0,1,0,9,2013
0,13268,2949,0,1,0.0,0,0,0,8,2013
0,13442,2853,0,1,0.0,0,0,0,7,2013
0,13458,2409,0,4,0.0,0,1,0,3,2013
0,13458,2595,0,4,0.0,0,1,0,4,2013
0,13458,2949,1,1,1.0,0,1,0,8,2013
0,13458,3320,2,2,1.0,0,1,0,9,2013
0,13458,3435,1,2,0.5,0,1,0,10,2013
0,13473,2595,0,1,0.0,0,0,0,4,2013
0,13473,2853,0,1,0.0,0,0,0,7,2013
0,13490,2958,0,1,0.0,0,1,0,1,2013
0,13490,2853,0,1,0.0,0,1,0,7,2013
0,13490,3435,0,1,0.0,0,1,0,10,2013
0,13654,3199,1,1,1.0,0,1,0,11,2013
0,13670,2648,0,3,0.0,0,1,0,5,2013
0,13670,2487,1,1,1.0,0,1,0,6,2013
0,13670,2853,0,1,0.0,0,1,0,7,2013
0,13670,3320,0,2,0.0,0,1,0,9,2013
0,13683,2402,0,1,0.0,0,1,0,2,2013
0,13683,2409,0,3,0.0,0,1,0,3,2013
0,13683,2648,0,1,0.0,0,1,0,5,2013
0,13688,2949,0,1,0.0,0,1,0,8,2013
0,13688,3320,1,2,0.5,0,1,0,9,2013
0,13688,3199,0,1,0.0,0,1,0,11,2013
0,13744,2409,0,1,0.0,0,1,0,3,2013
0,13744,2949,0,1,0.0,0,1,0,8,2013
0,13744,3320,0,2,0.0,0,1,0,9,2013
0,13744,3027,0,1,0.0,0,1,0,12,2013
0,13810,2487,0,1,0.0,0,0,0,6,2013
0,13810,2853,0,1,0.0,0,0,0,7,2013
0,13810,2949,0,1,0.0,0,0,0,8,2013
0,13810,3320,0,1,0.0,0,0,0,9,2013
0,13810,3435,0,1,0.0,0,0,0,10,2013
0,13810,3027,0,1,0.0,0,0,0,12,2013
0,15001,1400,0,1,0.0,0,1,0,8,2013
0,15223,1316,0,1,0.0,0,1,0,6,2013
0,15223,1389,0,1,0.0,0,1,0,10,2013
0,15223,1347,0,1,0.0,0,1,0,12,2013
0,15377,1355,0,1,0.0,0,0,0,4,2013
0,15377,1380,0,1,0.0,0,0,0,5,2013
0,15464,1316,0,1,0.0,0,0,0,6,2013
0,15518,1422,0,1,0.0,0,1,0,1,2013
0,15518,1425,0,1,0.0,0,1,0,3,2013
0,15533,1355,0,1,0.0,0,1,0,4,2013
0,15533,1395,1,1,1.0,0,1,0,7,2013
0,15550,1400,0,1,0.0,0,1,0,8,2013
0,15550,1467,1,1,1.0,0,1,0,9,2013
0,15550,1389,0,1,0.0,0,1,0,10,2013
0,15667,1422,0,1,0.0,0,0,0,1,2013
0,17001,842,0,1,0.0,0,0,0,3,2013
0,17088,878,0,1,0.0,0,0,0,8,2013
0,17174,814,0,1,0.0,0,0,0,11,2013
0,17380,902,1,1,1.0,0,1,0,9,2013
0,17614,849,0,1,0.0,0,1,0,1,2013
0,17614,844,0,1,0.0,0,1,0,2,2013
0,17614,835,0,1,0.0,0,1,0,6,2013
0,17614,829,0,1,0.0,0,1,0,7,2013
0,17614,902,0,1,0.0,0,1,0,9,2013
0,18001,687,0,1,0.0,0,1,0,1,2013
0,18001,601,1,2,0.5,0,1,0,2,2013
0,18001,713,0,4,0.0,0,1,0,4,2013
0,18001,693,0,2,0.0,0,1,0,5,2013
0,18001,614,2,2,1.0,0,1,0,6,2013
0,18001,611,0,1,0.0,0,1,0,7,2013
0,18001,629,0,2,0.0,0,1,0,8,2013
0,18001,610,0,5,0.0,0,1,0,9,2013
0,18001,611,0,3,0.0,0,1,0,10,2013
0,18001,635,1,6,0.16666666666666666,0,1,0,11,2013
0,18001,636,1,3,0.3333333333333333,0,1,0,12,2013
0,18094,611,2,4,0.5,0,1,0,10,2013
0,18094,635,0,5,0.0,0,1,0,11,2013
0,18150,687,3,5,0.6,0,1,0,1,2013
0,18150,601,1,3,0.3333333333333333,0,1,0,2,2013
0,18150,701,2,3,0.6666666666666666,0,1,0,3,2013
0,18150,713,1,1,1.0,0,1,0,4,2013
0,18150,693,0,1,0.0,0,1,0,5,2013
0,18150,629,0,1,0.0,0,1,0,8,2013
0,18150,610,3,3,1.0,0,1,0,9,2013
0,18150,611,3,7,0.42857142857142855,0,1,0,10,2013
0,18150,636,0,1,0.0,0,1,0,12,2013
0,18205,636,1,1,1.0,0,1,0,12,2013
0,18247,687,1,2,0.5,0,1,0,1,2013
0,18247,601,3,3,1.0,0,1,0,2,2013
0,18247,713,1,1,1.0,0,1,0,4,2013
0,18247,693,0,1,0.0,0,1,0,5,2013
0,18247,614,0,1,0.0,0,1,0,6,2013
0,18247,611,3,3,1.0,0,1,0,7,2013
0,18247,611,4,4,1.0,0,1,0,10,2013
0,18247,635,0,2,0.0,0,1,0,11,2013
0,18247,636,3,4,0.75,0,1,0,12,2013
0,18256,687,2,2,1.0,0,1,0,1,2013
0,18256,601,5,5,1.0,0,1,0,2,2013
0,18256,701,6,7,0.8571428571428571,0,1,0,3,2013
0,18256,693,6,6,1.0,0,1,0,5,2013
0,18256,614,2,2,1.0,0,1,0,6,2013
0,18256,611,3,4,0.75,0,1,0,7,2013
0,18256,629,1,1,1.0,0,1,0,8,2013
0,18256,611,2,2,1.0,0,1,0,10,2013
0,18410,687,2,3,0.6666666666666666,0,1,0,1,2013
0,18410,601,2,4,0.5,0,1,0,2,2013
0,18410,701,2,4,0.5,0,1,0,3,2013
0,18410,693,1,2,0.5,0,1,0,5,2013
0,18410,629,2,4,0.5,0,1,0,8,2013
0,18410,610,0,1,0.0,0,1,0,9,2013
0,18410,611,3,5,0.6,0,1,0,10,2013
0,18410,635,1,1,1.0,0,1,0,11,2013
0,18410,636,4,7,0.5714285714285714,0,1,0,12,2013
0,18460,687,2,2,1.0,0,1,0,1,2013
0,18460,601,3,3,1.0,0,1,0,2,2013
0,18460,701,0,1,0.0,0,1,0,3,2013
0,18460,713,2,2,1.0,0,1,0,4,2013
0,18460,611,1,1,1.0,0,1,0,7,2013
0,18592,687,3,4,0.75,0,1,0,1,2013
0,18592,601,2,3,0.6666666666666666,0,1,0,2,2013
0,18592,701,1,2,0.5,0,1,0,3,2013
0,18592,713,3,4,0.75,0,1,0,4,2013
0,18592,693,1,1,1.0,0,1,0,5,2013
0,18592,614,3,4,0.75,0,1,0,6,2013
0,18592,611,2,2,1.0,0,1,0,7,2013
0,18592,611,3,8,0.375,0,1,0,10,2013
0,18592,635,1,1,1.0,0,1,0,11,2013
0,18592,636,0,4,0.0,0,1,0,12,2013
0,18610,687,1,3,0.3333333333333333,0,1,0,1,2013
0,18610,693,1,1,1.0,0,1,0,5,2013
0,18610,611,3,3,1.0,0,1,0,7,2013
0,18610,629,1,1,1.0,0,1,0,8,2013
0,18610,610,0,1,0.0,0,1,0,9,2013
0,18610,611,0,1,0.0,0,1,0,10,2013
0,18610,635,0,2,0.0,0,1,0,11,2013
0,18610,636,2,3,0.6666666666666666,0,1,0,12,2013
0,18753,687,5,11,0.45454545454545453,0,1,0,1,2013
0,18753,601,7,9,0.7777777777777778,0,1,0,2,2013
0,18753,701,7,9,0.7777777777777778,0,1,0,3,2013
0,18753,713,8,8,1.0,0,1,0,4,2013
0,18753,693,1,3,0.3333333333333333,0,1,0,5,2013
0,18753,614,2,3,0.6666666666666666,0,1,0,6,2013
0,18753,611,2,6,0.3333333333333333,0,1,0,7,2013
0,18753,629,5,5,1.0,0,1,0,8,2013
0,18753,610,4,4,1.0,0,1,0,9,2013
0,18753,611,2,3,0.6666666666666666,0,1,0,10,2013
0,18753,635,0,4,0.0,0,1,0,11,2013
0,18753,636,3,5,0.6,0,1,0,12,2013
0,18756,687,2,3,0.6666666666666666,0,1,0,1,2013
0,18756,601,0,1,0.0,0,1,0,2,2013
