,Municipality,Year,Month,Births,Farc Violence,Total Violence,Ratio,post15,post13,FARC
521,27077,2008,9,6,0,1,0.0,0,0,0
522,27099,2008,8,0,1,1,1.0,0,0,0
523,27099,2008,5,0,0,1,0.0,0,0,0
524,27099,2008,9,0,0,1,0.0,0,0,0
525,27135,2008,9,1,0,1,0.0,0,0,0
526,27205,2008,12,11,0,1,0.0,0,0,0
527,27205,2008,1,10,0,1,0.0,0,0,0
528,27205,2008,6,13,1,1,1.0,0,0,1
529,27205,2008,3,14,1,1,1.0,0,0,1
530,27245,2008,2,2,0,1,0.0,0,0,0
531,27250,2008,8,1,0,3,0.0,0,0,0
532,27250,2008,2,2,1,1,1.0,0,0,1
533,27250,2008,6,2,1,2,0.5,0,0,0
534,27250,2008,5,2,0,2,0.0,0,0,0
535,27361,2008,8,27,0,2,0.0,0,0,0
536,27361,2008,12,30,0,2,0.0,0,0,0
537,27361,2008,1,24,0,5,0.0,0,0,0
538,27361,2008,6,23,0,1,0.0,0,0,0
539,27361,2008,10,21,0,3,0.0,0,0,0
540,27361,2008,9,25,0,1,0.0,0,0,0
541,27372,2008,6,2,1,1,1.0,0,0,1
542,27372,2008,3,7,0,1,0.0,0,0,0
543,27372,2008,11,1,0,1,0.0,0,0,0
544,27413,2008,5,8,1,1,1.0,0,0,1
545,27425,2008,12,1,0,1,0.0,0,0,0
546,27425,2008,1,3,0,1,0.0,0,0,0
547,27425,2008,7,1,1,1,1.0,0,0,0
548,27425,2008,3,4,2,2,1.0,0,0,1
549,27425,2008,10,1,1,1,1.0,0,0,0
550,27430,2008,4,0,0,1,0.0,0,0,0
551,27430,2008,8,1,0,2,0.0,0,0,0
552,27430,2008,1,1,0,2,0.0,0,0,0
553,27430,2008,2,5,0,1,0.0,0,0,0
554,27430,2008,6,0,0,1,0.0,0,0,0
555,27430,2008,3,0,0,1,0.0,0,0,0
556,27450,2008,12,8,0,1,0.0,0,0,0
557,27450,2008,5,15,0,1,0.0,0,0,0
558,27491,2008,4,0,2,3,0.6666666666666666,0,0,0
559,27491,2008,12,3,0,1,0.0,0,0,0
560,27491,2008,1,2,0,1,0.0,0,0,0
561,27491,2008,6,4,0,1,0.0,0,0,0
562,27491,2008,3,2,2,2,1.0,0,0,1
563,27491,2008,11,2,2,2,1.0,0,0,0
564,27495,2008,4,5,0,1,0.0,0,0,0
565,27495,2008,1,6,2,2,1.0,0,0,1
566,27495,2008,7,6,0,1,0.0,0,0,0
567,27495,2008,3,1,1,3,0.3333333333333333,0,0,0
568,27580,2008,12,1,0,1,0.0,0,0,0
569,27615,2008,4,6,0,1,0.0,0,0,0
570,27615,2008,8,4,0,1,0.0,0,0,0
571,27615,2008,1,9,0,2,0.0,0,0,0
572,27615,2008,7,10,0,1,0.0,0,0,0
573,27615,2008,6,19,0,1,0.0,0,0,0
574,27615,2008,3,9,0,2,0.0,0,0,0
575,27615,2008,5,13,1,1,1.0,0,0,1
576,27615,2008,10,14,1,2,0.5,0,0,0
577,27615,2008,9,16,0,2,0.0,0,0,0
578,27660,2008,1,9,0,1,0.0,0,0,0
579,27660,2008,2,7,0,1,0.0,0,0,0
580,27660,2008,6,5,1,1,1.0,0,0,1
581,27660,2008,3,11,0,1,0.0,0,0,0
582,27745,2008,8,2,0,2,0.0,0,0,0
583,27787,2008,8,17,0,2,0.0,0,0,0
584,27787,2008,12,20,0,2,0.0,0,0,0
585,27787,2008,1,22,0,1,0.0,0,0,0
586,27787,2008,6,14,1,1,1.0,0,0,1
587,27787,2008,3,9,0,1,0.0,0,0,0
588,27787,2008,9,25,0,1,0.0,0,0,0
589,27800,2008,2,2,0,1,0.0,0,0,0
590,27800,2008,11,15,0,1,0.0,0,0,0
591,41001,2008,4,816,1,3,0.3333333333333333,0,0,0
592,41001,2008,8,759,0,5,0.0,0,0,0
593,41001,2008,12,776,0,1,0.0,0,0,0
594,41001,2008,1,800,0,2,0.0,0,0,0
595,41001,2008,2,758,1,5,0.2,0,0,0
596,41001,2008,7,800,1,1,1.0,0,0,0
597,41001,2008,6,769,2,3,0.6666666666666666,0,0,0
598,41001,2008,3,800,0,2,0.0,0,0,0
599,41001,2008,5,811,1,4,0.25,0,0,0
600,41001,2008,11,742,0,1,0.0,0,0,0
601,41001,2008,10,793,4,7,0.5714285714285714,0,0,0
602,41001,2008,9,817,1,2,0.5,0,0,0
603,41006,2008,4,15,0,1,0.0,0,0,0
604,41006,2008,8,16,0,1,0.0,0,0,0
605,41006,2008,1,14,0,1,0.0,0,0,0
606,41006,2008,2,29,0,1,0.0,0,0,0
607,41006,2008,3,27,0,1,0.0,0,0,0
608,41006,2008,11,20,0,1,0.0,0,0,0
609,41016,2008,12,6,1,2,0.5,0,0,0
610,41016,2008,6,7,1,1,1.0,0,0,1
611,41016,2008,5,12,1,2,0.5,0,0,0
612,41020,2008,4,21,1,1,1.0,0,0,1
613,41020,2008,8,18,2,3,0.6666666666666666,0,0,0
614,41020,2008,12,10,0,2,0.0,0,0,0
615,41020,2008,1,17,0,1,0.0,0,0,0
616,41020,2008,2,19,1,2,0.5,0,0,0
617,41020,2008,7,26,1,1,1.0,0,0,0
618,41020,2008,3,25,2,3,0.6666666666666666,0,0,0
619,41020,2008,11,18,0,1,0.0,0,0,0
620,41020,2008,10,21,1,1,1.0,0,0,0
621,41020,2008,9,19,1,1,1.0,0,0,0
622,41026,2008,9,3,1,1,1.0,0,0,0
623,41078,2008,8,7,0,1,0.0,0,0,0
624,41078,2008,7,11,0,2,0.0,0,0,0
625,41078,2008,6,7,1,1,1.0,0,0,1
626,41078,2008,3,2,0,2,0.0,0,0,0
627,41078,2008,11,4,1,1,1.0,0,0,0
628,41078,2008,10,6,1,2,0.5,0,0,0
629,41132,2008,4,16,1,1,1.0,0,0,1
630,41132,2008,2,19,1,2,0.5,0,0,0
631,41132,2008,5,30,1,1,1.0,0,0,1
632,41132,2008,10,15,1,2,0.5,0,0,0
633,41132,2008,9,23,1,1,1.0,0,0,0
634,41206,2008,4,5,0,2,0.0,0,0,0
635,41206,2008,8,7,2,2,1.0,0,0,0
636,41206,2008,12,4,1,3,0.3333333333333333,0,0,0
637,41206,2008,1,6,1,2,0.5,0,0,0
638,41206,2008,2,9,1,1,1.0,0,0,1
639,41206,2008,6,1,0,2,0.0,0,0,0
640,41206,2008,3,8,0,3,0.0,0,0,0
641,41206,2008,5,2,0,4,0.0,0,0,0
642,41206,2008,11,11,0,1,0.0,0,0,0
643,41206,2008,9,10,1,2,0.5,0,0,0
644,41298,2008,2,179,0,1,0.0,0,0,0
645,41298,2008,7,212,1,1,1.0,0,0,0
646,41298,2008,6,186,2,2,1.0,0,0,1
647,41298,2008,5,185,0,1,0.0,0,0,0
648,41298,2008,11,188,0,1,0.0,0,0,0
649,41298,2008,9,212,0,1,0.0,0,0,0
650,41306,2008,4,19,1,1,1.0,0,0,1
651,41306,2008,1,10,0,1,0.0,0,0,0
652,41306,2008,3,20,0,1,0.0,0,0,0
653,41319,2008,3,18,0,1,0.0,0,0,0
654,41349,2008,5,3,1,1,1.0,0,0,1
655,41357,2008,2,5,0,1,0.0,0,0,0
656,41357,2008,6,8,1,2,0.5,0,0,0
657,41359,2008,7,3,0,1,0.0,0,0,0
658,41359,2008,6,9,0,2,0.0,0,0,0
659,41378,2008,4,15,0,1,0.0,0,0,0
660,41378,2008,12,17,0,1,0.0,0,0,0
661,41378,2008,1,19,0,1,0.0,0,0,0
662,41378,2008,6,27,0,1,0.0,0,0,0
663,41396,2008,6,128,1,1,1.0,0,0,1
664,41396,2008,5,130,1,2,0.5,0,0,0
665,41396,2008,9,143,1,2,0.5,0,0,0
666,41483,2008,4,5,0,1,0.0,0,0,0
667,41483,2008,8,4,0,2,0.0,0,0,0
668,41524,2008,12,13,3,3,1.0,0,0,0
669,41524,2008,3,10,0,1,0.0,0,0,0
670,41551,2008,4,332,0,1,0.0,0,0,0
671,41551,2008,1,387,0,5,0.0,0,0,0
672,41551,2008,7,351,0,2,0.0,0,0,0
673,41551,2008,6,326,0,1,0.0,0,0,0
674,41551,2008,5,332,0,1,0.0,0,0,0
675,41551,2008,9,396,1,1,1.0,0,0,0
676,41615,2008,10,1,0,1,0.0,0,0,0
677,41615,2008,9,6,0,1,0.0,0,0,0
678,41660,2008,9,10,1,1,1.0,0,0,0
679,41668,2008,1,19,0,1,0.0,0,0,0
680,41668,2008,2,24,0,1,0.0,0,0,0
681,41668,2008,5,14,0,1,0.0,0,0,0
682,41770,2008,6,11,0,2,0.0,0,0,0
683,41770,2008,5,11,1,1,1.0,0,0,1
684,41791,2008,5,5,0,1,0.0,0,0,0
685,41797,2008,1,7,0,1,0.0,0,0,0
686,41799,2008,1,5,1,1,1.0,0,0,1
687,41799,2008,3,1,0,1,0.0,0,0,0
688,41807,2008,11,3,0,1,0.0,0,0,0
689,41885,2008,3,2,0,1,0.0,0,0,0
690,44001,2008,12,415,0,2,0.0,0,0,0
691,44001,2008,1,450,0,3,0.0,0,0,0
692,44001,2008,2,366,2,3,0.6666666666666666,0,0,0
693,44001,2008,7,405,0,2,0.0,0,0,0
694,44001,2008,6,422,0,3,0.0,0,0,0
695,44001,2008,3,351,0,1,0.0,0,0,0
696,44001,2008,5,358,3,4,0.75,0,0,0
697,44001,2008,11,432,0,5,0.0,0,0,0
698,44001,2008,10,545,0,1,0.0,0,0,0
699,44001,2008,9,476,0,2,0.0,0,0,0
700,44078,2008,5,29,1,1,1.0,0,0,1
701,44090,2008,4,16,0,1,0.0,0,0,0
702,44090,2008,12,14,0,1,0.0,0,0,0
703,44090,2008,2,11,0,1,0.0,0,0,0
704,44090,2008,3,13,0,1,0.0,0,0,0
705,44090,2008,5,10,0,2,0.0,0,0,0
706,44090,2008,11,12,0,1,0.0,0,0,0
707,44279,2008,4,10,0,1,0.0,0,0,0
708,44279,2008,8,26,0,2,0.0,0,0,0
709,44378,2008,4,9,0,1,0.0,0,0,0
710,44378,2008,2,1,0,1,0.0,0,0,0
711,44420,2008,2,2,0,1,0.0,0,0,0
712,44420,2008,7,2,0,1,0.0,0,0,0
713,44420,2008,9,0,0,1,0.0,0,0,0
714,44430,2008,4,223,0,1,0.0,0,0,0
715,44430,2008,8,265,0,1,0.0,0,0,0
716,44430,2008,12,297,0,1,0.0,0,0,0
717,44430,2008,1,265,0,2,0.0,0,0,0
718,44430,2008,2,208,0,3,0.0,0,0,0
719,44430,2008,7,253,0,4,0.0,0,0,0
720,44430,2008,6,246,0,1,0.0,0,0,0
721,44430,2008,5,217,1,1,1.0,0,0,1
722,44430,2008,11,264,0,4,0.0,0,0,0
723,44430,2008,9,311,0,2,0.0,0,0,0
724,44650,2008,8,161,0,1,0.0,0,0,0
725,44650,2008,2,116,0,2,0.0,0,0,0
726,44650,2008,3,148,2,3,0.6666666666666666,0,0,0
727,44650,2008,5,154,0,2,0.0,0,0,0
728,44650,2008,11,83,0,2,0.0,0,0,0
729,44847,2008,8,66,0,1,0.0,0,0,0
730,44847,2008,5,64,0,1,0.0,0,0,0
731,44855,2008,7,1,2,3,0.6666666666666666,0,0,0
732,44874,2008,3,19,0,2,0.0,0,0,0
733,44874,2008,11,29,0,2,0.0,0,0,0
734,47001,2008,4,771,0,6,0.0,0,0,0
735,47001,2008,8,888,0,5,0.0,0,0,0
736,47001,2008,12,991,1,4,0.25,0,0,0
737,47001,2008,1,845,0,4,0.0,0,0,0
738,47001,2008,2,737,0,3,0.0,0,0,0
739,47001,2008,6,849,0,2,0.0,0,0,0
740,47001,2008,3,720,0,1,0.0,0,0,0
741,47001,2008,5,829,0,2,0.0,0,0,0
742,47001,2008,11,890,0,4,0.0,0,0,0
743,47001,2008,10,991,0,6,0.0,0,0,0
744,47001,2008,9,939,0,2,0.0,0,0,0
745,47030,2008,5,8,0,1,0.0,0,0,0
746,47053,2008,4,12,1,3,0.3333333333333333,0,0,0
747,47053,2008,8,16,0,2,0.0,0,0,0
748,47053,2008,1,11,0,3,0.0,0,0,0
749,47053,2008,2,17,0,2,0.0,0,0,0
750,47053,2008,11,4,0,1,0.0,0,0,0
751,47053,2008,10,13,0,1,0.0,0,0,0
752,47058,2008,1,29,0,1,0.0,0,0,0
753,47058,2008,3,31,0,1,0.0,0,0,0
754,47189,2008,4,170,0,1,0.0,0,0,0
755,47189,2008,8,185,0,1,0.0,0,0,0
756,47189,2008,12,240,0,1,0.0,0,0,0
757,47189,2008,1,218,0,2,0.0,0,0,0
758,47189,2008,7,222,0,1,0.0,0,0,0
759,47189,2008,5,182,0,1,0.0,0,0,0
760,47189,2008,11,217,0,1,0.0,0,0,0
761,47189,2008,10,235,0,1,0.0,0,0,0
762,47245,2008,8,153,0,1,0.0,0,0,0
763,47245,2008,12,150,0,2,0.0,0,0,0
764,47245,2008,1,115,0,1,0.0,0,0,0
765,47245,2008,6,117,0,1,0.0,0,0,0
766,47245,2008,3,111,0,2,0.0,0,0,0
767,47245,2008,5,107,0,1,0.0,0,0,0
768,47245,2008,11,161,0,1,0.0,0,0,0
769,47268,2008,4,13,0,2,0.0,0,0,0
770,47268,2008,12,9,0,1,0.0,0,0,0
771,47268,2008,1,14,0,2,0.0,0,0,0
772,47268,2008,5,16,0,1,0.0,0,0,0
773,47268,2008,11,14,0,3,0.0,0,0,0
774,47268,2008,10,10,0,1,0.0,0,0,0
775,47288,2008,8,153,0,2,0.0,0,0,0
776,47288,2008,1,151,0,3,0.0,0,0,0
777,47288,2008,2,163,0,2,0.0,0,0,0
778,47288,2008,3,143,0,2,0.0,0,0,0
779,47288,2008,10,147,0,1,0.0,0,0,0
780,47318,2008,6,12,0,1,0.0,0,0,0
781,47541,2008,2,0,0,1,0.0,0,0,0
782,47551,2008,8,77,0,1,0.0,0,0,0
783,47551,2008,6,87,0,1,0.0,0,0,0
784,47605,2008,7,0,0,1,0.0,0,0,0
785,47660,2008,4,6,0,1,0.0,0,0,0
786,47660,2008,11,8,0,2,0.0,0,0,0
787,47692,2008,3,27,0,1,0.0,0,0,0
788,47707,2008,11,22,0,1,0.0,0,0,0
789,47798,2008,4,9,0,1,0.0,0,0,0
790,47798,2008,1,9,1,1,1.0,0,0,1
791,47798,2008,9,13,0,1,0.0,0,0,0
792,47980,2008,1,35,0,1,0.0,0,0,0
793,47980,2008,7,47,0,1,0.0,0,0,0
794,47980,2008,3,17,0,1,0.0,0,0,0
795,47980,2008,5,7,0,1,0.0,0,0,0
796,50001,2008,4,942,0,4,0.0,0,0,0
797,50001,2008,8,939,1,7,0.1428571428571428,0,0,0
798,50001,2008,12,997,0,1,0.0,0,0,0
799,50001,2008,1,1009,0,7,0.0,0,0,0
800,50001,2008,2,892,0,3,0.0,0,0,0
801,50001,2008,7,937,0,2,0.0,0,0,0
802,50001,2008,6,908,0,2,0.0,0,0,0
803,50001,2008,3,961,1,6,0.1666666666666666,0,0,0
804,50001,2008,5,954,1,6,0.1666666666666666,0,0,0
805,50001,2008,11,937,0,4,0.0,0,0,0
806,50001,2008,10,973,0,5,0.0,0,0,0
807,50001,2008,9,991,0,4,0.0,0,0,0
808,50006,2008,4,49,0,1,0.0,0,0,0
809,50006,2008,8,48,0,2,0.0,0,0,0
810,50006,2008,12,41,0,2,0.0,0,0,0
811,50006,2008,1,57,1,2,0.5,0,0,0
812,50006,2008,2,50,0,1,0.0,0,0,0
813,50006,2008,11,63,0,1,0.0,0,0,0
814,50006,2008,9,41,0,2,0.0,0,0,0
815,5001,2008,4,3490,1,11,0.0909090909090909,0,0,0
816,5001,2008,8,3758,0,10,0.0,0,0,0
817,5001,2008,12,3593,0,12,0.0,0,0,0
818,5001,2008,1,3710,2,29,0.0689655172413793,0,0,0
819,5001,2008,2,3411,0,27,0.0,0,0,0
820,5001,2008,7,3654,0,12,0.0,0,0,0
821,5001,2008,6,3505,0,10,0.0,0,0,0
822,5001,2008,3,3518,0,13,0.0,0,0,0
823,5001,2008,5,3500,0,10,0.0,0,0,0
824,5001,2008,11,3412,0,11,0.0,0,0,0
825,5001,2008,10,3704,0,7,0.0,0,0,0
826,5001,2008,9,3900,1,15,0.0666666666666666,0,0,0
827,5002,2008,8,8,0,1,0.0,0,0,0
828,5002,2008,1,13,1,2,0.5,0,0,0
829,5002,2008,3,17,0,2,0.0,0,0,0
830,5004,2008,3,1,0,1,0.0,0,0,0
831,50124,2008,4,0,0,1,0.0,0,0,0
832,5021,2008,1,2,0,1,0.0,0,0,0
833,50223,2008,12,4,3,3,1.0,0,0,0
834,50226,2008,8,10,0,2,0.0,0,0,0
835,50226,2008,10,11,0,1,0.0,0,0,0
836,50251,2008,4,8,0,1,0.0,0,0,0
837,50251,2008,12,7,1,1,1.0,0,0,0
838,50251,2008,1,9,1,1,1.0,0,0,1
839,50251,2008,7,1,2,3,0.6666666666666666,0,0,0
840,50251,2008,6,3,1,1,1.0,0,0,1
841,50251,2008,3,6,0,1,0.0,0,0,0
842,50251,2008,10,5,0,1,0.0,0,0,0
843,50251,2008,9,7,0,1,0.0,0,0,0
844,50270,2008,3,2,0,1,0.0,0,0,0
845,50287,2008,8,4,0,1,0.0,0,0,0
846,50287,2008,12,7,0,1,0.0,0,0,0
847,50287,2008,2,9,0,1,0.0,0,0,0
848,5030,2008,7,13,0,1,0.0,0,0,0
849,5030,2008,6,15,0,1,0.0,0,0,0
850,5031,2008,8,26,0,1,0.0,0,0,0
851,5031,2008,12,28,0,2,0.0,0,0,0
852,5031,2008,7,31,0,1,0.0,0,0,0
853,5031,2008,6,17,0,2,0.0,0,0,0
854,5031,2008,3,20,0,1,0.0,0,0,0
855,5031,2008,11,23,0,1,0.0,0,0,0
856,5031,2008,10,11,0,1,0.0,0,0,0
857,5031,2008,9,26,0,1,0.0,0,0,0
858,50313,2008,4,158,0,1,0.0,0,0,0
859,50313,2008,8,161,0,1,0.0,0,0,0
860,50313,2008,12,172,1,4,0.25,0,0,0
861,50313,2008,2,162,0,2,0.0,0,0,0
862,50313,2008,3,162,0,3,0.0,0,0,0
863,50313,2008,5,162,1,4,0.25,0,0,0
864,50313,2008,11,144,0,1,0.0,0,0,0
865,50313,2008,10,137,0,1,0.0,0,0,0
866,50313,2008,9,177,0,2,0.0,0,0,0
867,50318,2008,3,6,0,1,0.0,0,0,0
868,50325,2008,4,1,2,3,0.6666666666666666,0,0,0
869,50325,2008,8,3,1,1,1.0,0,0,0
870,50325,2008,12,1,1,2,0.5,0,0,0
871,50325,2008,1,2,2,2,1.0,0,0,1
872,50325,2008,2,1,0,2,0.0,0,0,0
873,50325,2008,7,3,0,1,0.0,0,0,0
874,50325,2008,6,3,0,3,0.0,0,0,0
875,50325,2008,3,2,2,2,1.0,0,0,1
876,50325,2008,5,3,1,2,0.5,0,0,0
877,50325,2008,10,1,4,4,1.0,0,0,0
878,50325,2008,9,2,0,1,0.0,0,0,0
879,50330,2008,4,4,3,4,0.75,0,0,0
880,50330,2008,12,8,0,1,0.0,0,0,0
881,50330,2008,1,10,1,1,1.0,0,0,1
882,50330,2008,2,3,0,2,0.0,0,0,0
883,50330,2008,7,6,1,4,0.25,0,0,0
884,50330,2008,6,8,0,1,0.0,0,0,0
885,50330,2008,3,5,1,3,0.3333333333333333,0,0,0
886,50330,2008,5,7,1,2,0.5,0,0,0
887,50330,2008,11,4,2,2,1.0,0,0,0
888,50330,2008,10,10,2,4,0.5,0,0,0
889,50330,2008,9,4,1,4,0.25,0,0,0
890,5034,2008,12,45,0,1,0.0,0,0,0
891,5034,2008,6,50,0,1,0.0,0,0,0
892,5034,2008,5,46,1,1,1.0,0,0,1
893,50350,2008,4,8,0,1,0.0,0,0,0
894,50350,2008,8,9,1,3,0.3333333333333333,0,0,0
895,50350,2008,12,9,1,4,0.25,0,0,0
896,50350,2008,1,6,2,3,0.6666666666666666,0,0,0
897,50350,2008,2,3,0,2,0.0,0,0,0
898,50350,2008,7,8,0,1,0.0,0,0,0
899,50350,2008,6,6,0,2,0.0,0,0,0
900,50350,2008,3,6,2,6,0.3333333333333333,0,0,0
901,50350,2008,5,6,0,1,0.0,0,0,0
902,50350,2008,10,8,2,3,0.6666666666666666,0,0,0
903,50350,2008,9,7,1,2,0.5,0,0,0
904,50370,2008,4,6,1,2,0.5,0,0,0
905,50370,2008,8,3,0,10,0.0,0,0,0
906,50370,2008,12,7,0,1,0.0,0,0,0
907,50370,2008,1,3,2,6,0.3333333333333333,0,0,0
908,50370,2008,2,7,4,9,0.4444444444444444,0,0,0
909,50370,2008,7,7,2,7,0.2857142857142857,0,0,0
910,50370,2008,6,8,0,1,0.0,0,0,0
911,50370,2008,3,3,1,11,0.0909090909090909,0,0,0
912,50370,2008,5,2,0,3,0.0,0,0,0
913,50370,2008,11,8,0,3,0.0,0,0,0
914,50370,2008,10,5,1,5,0.2,0,0,0
915,50370,2008,9,4,2,4,0.5,0,0,0
916,5038,2008,8,8,1,2,0.5,0,0,0
917,5038,2008,7,5,0,1,0.0,0,0,0
918,5040,2008,4,14,0,1,0.0,0,0,0
919,5040,2008,12,14,3,3,1.0,0,0,0
920,5040,2008,1,21,0,1,0.0,0,0,0
921,5040,2008,2,14,1,4,0.25,0,0,0
922,5040,2008,7,17,0,3,0.0,0,0,0
923,5040,2008,6,20,0,1,0.0,0,0,0
924,5040,2008,3,14,0,2,0.0,0,0,0
925,5040,2008,5,17,0,2,0.0,0,0,0
926,5040,2008,11,17,0,1,0.0,0,0,0
927,5040,2008,10,18,0,1,0.0,0,0,0
928,50400,2008,4,9,0,1,0.0,0,0,0
929,50400,2008,5,8,1,1,1.0,0,0,1
930,50400,2008,11,10,0,1,0.0,0,0,0
931,5042,2008,4,73,0,1,0.0,0,0,0
932,5042,2008,8,99,0,1,0.0,0,0,0
933,5042,2008,1,65,0,1,0.0,0,0,0
934,5042,2008,3,93,0,1,0.0,0,0,0
935,5045,2008,8,447,1,5,0.2,0,0,0
936,5045,2008,12,441,0,1,0.0,0,0,0
937,5045,2008,1,459,0,3,0.0,0,0,0
938,5045,2008,2,388,0,6,0.0,0,0,0
939,5045,2008,7,451,0,7,0.0,0,0,0
940,5045,2008,3,424,0,3,0.0,0,0,0
941,5045,2008,5,434,0,5,0.0,0,0,0
942,5045,2008,11,450,1,2,0.5,0,0,0
943,5045,2008,9,470,0,3,0.0,0,0,0
944,50450,2008,4,5,0,1,0.0,0,0,0
945,50450,2008,1,3,1,3,0.3333333333333333,0,0,0
946,50450,2008,2,8,0,1,0.0,0,0,0
947,50450,2008,3,5,1,1,1.0,0,0,1
948,50450,2008,10,6,0,1,0.0,0,0,0
949,5051,2008,10,28,0,1,0.0,0,0,0
950,5055,2008,4,11,2,2,1.0,0,0,1
951,5055,2008,8,8,0,2,0.0,0,0,0
952,5055,2008,1,11,4,5,0.8,0,0,1
953,5055,2008,6,12,0,1,0.0,0,0,0
954,5055,2008,5,7,0,2,0.0,0,0,0
955,5055,2008,10,7,0,2,0.0,0,0,0
956,5055,2008,9,11,1,1,1.0,0,0,0
957,50568,2008,8,17,0,2,0.0,0,0,0
958,50568,2008,12,14,0,1,0.0,0,0,0
959,50568,2008,2,16,0,2,0.0,0,0,0
960,50568,2008,3,21,0,2,0.0,0,0,0
961,50573,2008,8,26,1,1,1.0,0,0,0
962,50573,2008,5,29,0,1,0.0,0,0,0
963,50573,2008,11,15,0,1,0.0,0,0,0
964,50577,2008,12,8,0,2,0.0,0,0,0
965,50577,2008,1,4,0,1,0.0,0,0,0
966,50577,2008,2,6,0,1,0.0,0,0,0
967,50577,2008,7,3,0,2,0.0,0,0,0
968,50577,2008,6,6,1,1,1.0,0,0,1
969,50577,2008,10,6,0,4,0.0,0,0,0
970,50590,2008,4,6,0,6,0.0,0,0,0
971,50590,2008,8,5,0,1,0.0,0,0,0
972,50590,2008,12,5,0,6,0.0,0,0,0
973,50590,2008,1,3,1,1,1.0,0,0,1
974,50590,2008,2,6,5,7,0.7142857142857143,0,0,0
975,50590,2008,7,10,3,3,1.0,0,0,0
976,50590,2008,6,4,0,5,0.0,0,0,0
977,50590,2008,3,9,0,4,0.0,0,0,0
978,50590,2008,5,5,0,1,0.0,0,0,0
979,50590,2008,11,9,4,5,0.8,0,0,0
980,50590,2008,10,3,0,2,0.0,0,0,0
981,50590,2008,9,4,0,1,0.0,0,0,0
982,50680,2008,7,3,0,1,0.0,0,0,0
983,50683,2008,8,6,1,5,0.2,0,0,0
984,50683,2008,1,9,0,1,0.0,0,0,0
985,50683,2008,3,7,1,1,1.0,0,0,1
986,50683,2008,9,7,0,1,0.0,0,0,0
987,50686,2008,7,5,0,1,0.0,0,0,0
988,50689,2008,4,12,0,1,0.0,0,0,0
989,50689,2008,12,4,0,1,0.0,0,0,0
990,50689,2008,2,12,0,2,0.0,0,0,0
991,50689,2008,7,11,0,1,0.0,0,0,0
992,50689,2008,6,8,1,1,1.0,0,0,1
993,50689,2008,3,17,1,1,1.0,0,0,1
994,50711,2008,4,25,8,11,0.7272727272727273,0,0,0
995,50711,2008,8,18,3,8,0.375,0,0,0
996,50711,2008,12,14,0,5,0.0,0,0,0
997,50711,2008,1,24,3,6,0.5,0,0,0
998,50711,2008,2,11,3,10,0.3,0,0,0
999,50711,2008,7,12,1,3,0.3333333333333333,0,0,0
1000,50711,2008,6,17,6,9,0.6666666666666666,0,0,0
1001,50711,2008,3,12,3,5,0.6,0,0,0
1002,50711,2008,5,25,3,11,0.2727272727272727,0,0,0
1003,50711,2008,11,8,1,5,0.2,0,0,0
1004,50711,2008,10,19,1,14,0.0714285714285714,0,0,0
1005,50711,2008,9,17,2,3,0.6666666666666666,0,0,0
1006,5079,2008,4,24,0,2,0.0,0,0,0
1007,5079,2008,6,26,0,1,0.0,0,0,0
1008,5079,2008,11,22,0,1,0.0,0,0,0
1009,5088,2008,12,241,0,1,0.0,0,0,0
1010,5088,2008,2,202,0,2,0.0,0,0,0
1011,5088,2008,7,256,0,1,0.0,0,0,0
1012,5088,2008,6,202,0,2,0.0,0,0,0
1013,5088,2008,3,222,0,1,0.0,0,0,0
1014,5088,2008,5,213,0,3,0.0,0,0,0
1015,5088,2008,9,287,0,4,0.0,0,0,0
1016,5091,2008,1,12,0,1,0.0,0,0,0
1017,5093,2008,1,21,0,1,0.0,0,0,0
1018,5093,2008,10,13,0,1,0.0,0,0,0
1019,5101,2008,12,60,0,1,0.0,0,0,0
1020,5101,2008,6,73,0,1,0.0,0,0,0
1021,5101,2008,10,81,0,2,0.0,0,0,0
1022,5107,2008,6,8,0,2,0.0,0,0,0
1023,5107,2008,11,16,0,1,0.0,0,0,0
1024,5120,2008,4,33,0,1,0.0,0,0,0
1025,5120,2008,8,41,1,1,1.0,0,0,0
1026,5120,2008,12,29,0,1,0.0,0,0,0
1027,5120,2008,1,24,0,2,0.0,0,0,0
1028,5120,2008,2,27,0,1,0.0,0,0,0
1029,5120,2008,7,40,0,1,0.0,0,0,0
1030,5120,2008,3,27,0,3,0.0,0,0,0
1031,5120,2008,5,24,0,2,0.0,0,0,0
1032,5120,2008,11,34,0,1,0.0,0,0,0
1033,5120,2008,9,35,0,2,0.0,0,0,0
1034,5125,2008,1,9,0,1,0.0,0,0,0
1035,5129,2008,7,120,0,1,0.0,0,0,0
1036,5129,2008,5,130,0,1,0.0,0,0,0
1037,5129,2008,9,149,0,2,0.0,0,0,0
1038,5134,2008,3,4,1,1,1.0,0,0,1
1039,5138,2008,12,7,0,1,0.0,0,0,0
1040,5138,2008,3,15,0,1,0.0,0,0,0
1041,5138,2008,5,11,1,2,0.5,0,0,0
1042,5138,2008,11,11,0,1,0.0,0,0,0
1043,5147,2008,4,45,0,1,0.0,0,0,0
1044,5147,2008,8,53,0,1,0.0,0,0,0
1045,5147,2008,12,43,0,1,0.0,0,0,0
1046,5147,2008,2,38,0,1,0.0,0,0,0
1047,5147,2008,7,46,0,1,0.0,0,0,0
