,Municipality,Year,Month,Births,FARC Involvement,Total Violence,FARC Violence,Ratio
2265,86757,2009,5,4,1,5,5,1.0
2266,86757,2009,10,4,1,1,1,1.0
2267,86757,2009,9,6,1,2,2,1.0
2268,86865,2009,3,45,1,2,2,1.0
2269,86865,2009,5,52,1,3,3,1.0
2270,86865,2009,11,46,0,3,0,0.0
2271,86865,2009,11,46,1,1,1,1.0
2272,86865,2009,9,42,1,1,1,1.0
2273,86885,2009,12,13,1,1,1,1.0
2274,86885,2009,7,3,1,1,1,1.0
2275,86885,2009,6,4,0,1,0,0.0
2276,86885,2009,6,4,1,2,2,1.0
2277,94001,2009,4,50,1,2,2,1.0
2278,94001,2009,7,29,1,1,1,1.0
2279,94001,2009,6,38,1,1,1,1.0
2280,94001,2009,10,35,1,1,1,1.0
2281,94343,2009,8,7,1,3,3,1.0
2282,94343,2009,6,4,1,2,2,1.0
2283,94885,2009,6,0,1,1,1,1.0
2284,95001,2009,4,118,0,2,0,0.0
2285,95001,2009,4,118,1,8,8,1.0
2286,95001,2009,8,110,0,2,0,0.0
2287,95001,2009,8,110,1,3,3,1.0
2288,95001,2009,12,108,0,2,0,0.0
2289,95001,2009,12,108,1,4,4,1.0
2290,95001,2009,1,114,0,4,0,0.0
2291,95001,2009,1,114,1,3,3,1.0
2292,95001,2009,2,101,0,2,0,0.0
2293,95001,2009,2,101,1,2,2,1.0
2294,95001,2009,7,101,0,2,0,0.0
2295,95001,2009,7,101,1,1,1,1.0
2296,95001,2009,6,112,0,3,0,0.0
2297,95001,2009,6,112,1,8,8,1.0
2298,95001,2009,3,101,0,2,0,0.0
2299,95001,2009,3,101,1,16,16,1.0
2300,95001,2009,5,119,1,5,5,1.0
2301,95001,2009,11,93,0,1,0,0.0
2302,95001,2009,11,93,1,3,3,1.0
2303,95001,2009,10,123,0,3,0,0.0
2304,95001,2009,10,123,1,8,8,1.0
2305,95001,2009,9,116,0,4,0,0.0
2306,95001,2009,9,116,1,2,2,1.0
2307,95015,2009,4,4,1,1,1,1.0
2308,95015,2009,8,0,1,1,1,1.0
2309,95015,2009,1,6,0,1,0,0.0
2310,95015,2009,1,6,1,2,2,1.0
2311,95015,2009,2,0,1,1,1,1.0
2312,95015,2009,6,4,0,1,0,0.0
2313,95015,2009,6,4,1,1,1,1.0
2314,95015,2009,3,4,1,4,4,1.0
2315,95015,2009,5,3,0,1,0,0.0
2316,95015,2009,5,3,1,5,5,1.0
2317,95015,2009,10,4,0,1,0,0.0
2318,95015,2009,10,4,1,1,1,1.0
2319,95015,2009,9,3,0,2,0,0.0
2320,95015,2009,9,3,1,3,3,1.0
2321,95025,2009,1,6,0,1,0,0.0
2322,95025,2009,1,6,1,2,2,1.0
2323,95025,2009,2,6,0,1,0,0.0
2324,95025,2009,2,6,1,1,1,1.0
2325,95025,2009,7,4,0,1,0,0.0
2326,95025,2009,7,4,1,1,1,1.0
2327,95025,2009,3,4,1,2,2,1.0
2328,95025,2009,10,10,0,1,0,0.0
2329,95025,2009,10,10,1,2,2,1.0
2330,95200,2009,4,4,0,6,0,0.0
2331,95200,2009,4,4,1,6,6,1.0
2332,95200,2009,8,2,0,2,0,0.0
2333,95200,2009,8,2,1,2,2,1.0
2334,95200,2009,12,5,0,2,0,0.0
2335,95200,2009,12,5,1,1,1,1.0
2336,95200,2009,1,4,0,7,0,0.0
2337,95200,2009,1,4,1,4,4,1.0
2338,95200,2009,7,1,1,4,4,1.0
2339,95200,2009,6,1,1,1,1,1.0
2340,95200,2009,3,3,1,2,2,1.0
2341,95200,2009,11,1,1,1,1,1.0
2342,95200,2009,10,0,0,1,0,0.0
2343,95200,2009,10,0,1,2,2,1.0
2344,95200,2009,9,2,1,4,4,1.0
2345,97001,2009,4,37,1,1,1,1.0
2346,97001,2009,1,34,1,1,1,1.0
2347,97001,2009,2,41,1,1,1,1.0
2348,97161,2009,8,0,1,1,1,1.0
2349,97161,2009,7,2,1,1,1,1.0
2350,97161,2009,5,0,1,5,5,1.0
2351,97511,2009,11,5,1,1,1,1.0
2352,99773,2009,4,13,1,1,1,1.0
2353,99773,2009,8,13,0,1,0,0.0
2354,99773,2009,8,13,1,1,1,1.0
2355,99773,2009,7,14,1,3,3,1.0
2356,99773,2009,6,15,1,1,1,1.0
2357,99773,2009,3,15,0,2,0,0.0
2358,99773,2009,3,15,1,2,2,1.0
2359,99773,2009,11,18,0,1,0,0.0
2360,99773,2009,11,18,1,2,2,1.0
2361,11001,2010,8,10418,0,2,0,0.0
2362,11001,2010,8,10418,1,2,2,1.0
2363,11001,2010,12,10179,0,4,0,0.0
2364,11001,2010,12,10179,1,1,1,1.0
2365,11001,2010,1,9972,0,3,0,0.0
2366,11001,2010,1,9972,1,2,2,1.0
2367,11001,2010,10,10313,0,2,0,0.0
2368,11001,2010,10,10313,1,1,1,1.0
2369,13042,2010,9,12,1,1,1,1.0
2370,13160,2010,12,0,1,1,1,1.0
2371,13160,2010,7,7,0,1,0,0.0
2372,13160,2010,7,7,1,2,2,1.0
2373,13458,2010,1,1,1,1,1,1.0
2374,13458,2010,2,4,0,1,0,0.0
2375,13458,2010,2,4,1,1,1,1.0
2376,13473,2010,1,10,0,2,0,0.0
2377,13473,2010,1,10,1,1,1,1.0
2378,13473,2010,6,7,0,1,0,0.0
2379,13473,2010,6,7,1,1,1,1.0
2380,13490,2010,9,1,1,1,1,1.0
2381,13670,2010,4,30,1,2,2,1.0
2382,13670,2010,7,23,1,2,2,1.0
2383,13683,2010,2,5,0,1,0,0.0
2384,13683,2010,2,5,1,1,1,1.0
2385,13683,2010,5,6,1,1,1,1.0
2386,13683,2010,10,5,0,11,0,0.0
2387,13683,2010,10,5,1,1,1,1.0
2388,13688,2010,8,27,1,1,1,1.0
2389,13688,2010,2,20,1,1,1,1.0
2390,13688,2010,11,32,1,1,1,1.0
2391,13744,2010,11,60,1,1,1,1.0
2392,15183,2010,6,3,1,1,1,1.0
2393,15755,2010,7,5,1,1,1,1.0
2394,15755,2010,9,3,1,1,1,1.0
2395,15757,2010,3,2,1,1,1,1.0
2396,17662,2010,4,17,1,1,1,1.0
2397,18001,2010,12,479,0,3,0,0.0
2398,18001,2010,12,479,1,1,1,1.0
2399,18001,2010,2,431,1,1,1,1.0
2400,18001,2010,3,460,0,2,0,0.0
2401,18001,2010,3,460,1,1,1,1.0
2402,18001,2010,10,450,1,1,1,1.0
2403,18029,2010,11,4,1,1,1,1.0
2404,18094,2010,11,2,1,1,1,1.0
2405,18150,2010,8,13,1,5,5,1.0
2406,18150,2010,1,14,0,2,0,0.0
2407,18150,2010,1,14,1,3,3,1.0
2408,18150,2010,7,11,0,1,0,0.0
2409,18150,2010,7,11,1,2,2,1.0
2410,18150,2010,6,13,1,1,1,1.0
2411,18150,2010,5,15,1,1,1,1.0
2412,18150,2010,11,17,0,1,0,0.0
2413,18150,2010,11,17,1,2,2,1.0
2414,18205,2010,12,10,0,2,0,0.0
2415,18205,2010,12,10,1,1,1,1.0
2416,18205,2010,1,16,1,1,1,1.0
2417,18205,2010,5,6,1,1,1,1.0
2418,18247,2010,11,11,0,1,0,0.0
2419,18247,2010,11,11,1,1,1,1.0
2420,18247,2010,9,28,0,2,0,0.0
2421,18247,2010,9,28,1,4,4,1.0
2422,18256,2010,4,12,0,1,0,0.0
2423,18256,2010,4,12,1,1,1,1.0
2424,18256,2010,8,12,1,2,2,1.0
2425,18256,2010,1,14,1,1,1,1.0
2426,18256,2010,7,4,1,2,2,1.0
2427,18256,2010,3,13,1,1,1,1.0
2428,18256,2010,5,14,0,2,0,0.0
2429,18256,2010,5,14,1,3,3,1.0
2430,18410,2010,4,4,0,4,0,0.0
2431,18410,2010,4,4,1,4,4,1.0
2432,18410,2010,8,2,0,1,0,0.0
2433,18410,2010,8,2,1,2,2,1.0
2434,18410,2010,12,2,1,2,2,1.0
2435,18410,2010,1,5,1,3,3,1.0
2436,18410,2010,2,6,0,3,0,0.0
2437,18410,2010,2,6,1,6,6,1.0
2438,18410,2010,7,2,1,9,9,1.0
2439,18410,2010,6,0,0,1,0,0.0
2440,18410,2010,6,0,1,5,5,1.0
2441,18410,2010,3,3,0,2,0,0.0
2442,18410,2010,3,3,1,2,2,1.0
2443,18410,2010,5,2,0,1,0,0.0
2444,18410,2010,5,2,1,2,2,1.0
2445,18410,2010,11,8,1,10,10,1.0
2446,18410,2010,10,6,0,4,0,0.0
2447,18410,2010,10,6,1,15,15,1.0
2448,18410,2010,9,12,0,4,0,0.0
2449,18410,2010,9,12,1,7,7,1.0
2450,18460,2010,2,6,0,2,0,0.0
2451,18460,2010,2,6,1,2,2,1.0
2452,18460,2010,5,14,1,1,1,1.0
2453,18460,2010,10,7,1,2,2,1.0
2454,18479,2010,10,0,1,1,1,1.0
2455,18592,2010,12,18,0,1,0,0.0
2456,18592,2010,12,18,1,1,1,1.0
2457,18592,2010,1,15,1,2,2,1.0
2458,18592,2010,2,18,0,3,0,0.0
2459,18592,2010,2,18,1,1,1,1.0
2460,18592,2010,7,18,0,1,0,0.0
2461,18592,2010,7,18,1,2,2,1.0
2462,18592,2010,6,17,0,3,0,0.0
2463,18592,2010,6,17,1,3,3,1.0
2464,18592,2010,3,27,0,3,0,0.0
2465,18592,2010,3,27,1,1,1,1.0
2466,18592,2010,5,23,0,2,0,0.0
2467,18592,2010,5,23,1,7,7,1.0
2468,18592,2010,11,13,0,1,0,0.0
2469,18592,2010,11,13,1,1,1,1.0
2470,18592,2010,9,17,0,2,0,0.0
2471,18592,2010,9,17,1,1,1,1.0
2472,18610,2010,3,4,1,1,1,1.0
2473,18753,2010,4,34,0,4,0,0.0
2474,18753,2010,4,34,1,1,1,1.0
2475,18753,2010,8,33,0,4,0,0.0
2476,18753,2010,8,33,1,1,1,1.0
2477,18753,2010,2,26,1,2,2,1.0
2478,18753,2010,7,22,0,3,0,0.0
2479,18753,2010,7,22,1,1,1,1.0
2480,18753,2010,6,37,0,3,0,0.0
2481,18753,2010,6,37,1,5,5,1.0
2482,18753,2010,3,26,0,4,0,0.0
2483,18753,2010,3,26,1,3,3,1.0
2484,18753,2010,5,14,0,2,0,0.0
2485,18753,2010,5,14,1,2,2,1.0
2486,18753,2010,11,26,0,3,0,0.0
2487,18753,2010,11,26,1,1,1,1.0
2488,18753,2010,10,32,0,2,0,0.0
2489,18753,2010,10,32,1,3,3,1.0
2490,18753,2010,9,29,0,4,0,0.0
2491,18753,2010,9,29,1,3,3,1.0
2492,18756,2010,4,6,0,5,0,0.0
2493,18756,2010,4,6,1,1,1,1.0
2494,18756,2010,8,2,1,1,1,1.0
2495,18756,2010,3,3,1,1,1,1.0
2496,18756,2010,5,5,0,2,0,0.0
2497,18756,2010,5,5,1,2,2,1.0
2498,18756,2010,10,5,1,1,1,1.0
2499,18785,2010,12,3,1,2,2,1.0
2500,18785,2010,7,5,1,1,1,1.0
2501,18785,2010,3,12,1,1,1,1.0
2502,18785,2010,10,4,1,1,1,1.0
2503,18860,2010,10,3,1,1,1,1.0
2504,20001,2010,8,1110,0,1,0,0.0
2505,20001,2010,8,1110,1,1,1,1.0
2506,20001,2010,12,1059,0,2,0,0.0
2507,20001,2010,12,1059,1,1,1,1.0
2508,20710,2010,12,15,1,2,2,1.0
2509,23001,2010,4,1007,0,3,0,0.0
2510,23001,2010,4,1007,1,1,1,1.0
2511,23570,2010,7,17,1,1,1,1.0
2512,23580,2010,8,20,0,1,0,0.0
2513,23580,2010,8,20,1,4,4,1.0
2514,23580,2010,2,25,1,1,1,1.0
2515,23580,2010,6,13,0,5,0,0.0
2516,23580,2010,6,13,1,1,1,1.0
2517,23580,2010,10,17,0,7,0,0.0
2518,23580,2010,10,17,1,4,4,1.0
2519,23580,2010,9,15,0,5,0,0.0
2520,23580,2010,9,15,1,2,2,1.0
2521,23807,2010,8,65,1,1,1,1.0
2522,23807,2010,1,66,0,2,0,0.0
2523,23807,2010,1,66,1,2,2,1.0
2524,23807,2010,2,49,0,4,0,0.0
2525,23807,2010,2,49,1,2,2,1.0
2526,23807,2010,7,59,0,2,0,0.0
2527,23807,2010,7,59,1,2,2,1.0
2528,23807,2010,6,53,0,2,0,0.0
2529,23807,2010,6,53,1,1,1,1.0
2530,23807,2010,11,61,0,2,0,0.0
2531,23807,2010,11,61,1,2,2,1.0
2532,23807,2010,10,59,1,2,2,1.0
2533,25290,2010,1,176,0,1,0,0.0
2534,25290,2010,1,176,1,1,1,1.0
2535,25290,2010,3,191,1,1,1,1.0
2536,27001,2010,8,269,0,2,0,0.0
2537,27001,2010,8,269,1,1,1,1.0
2538,27001,2010,12,236,0,3,0,0.0
2539,27001,2010,12,236,1,2,2,1.0
2540,27001,2010,5,313,0,6,0,0.0
2541,27001,2010,5,313,1,2,2,1.0
2542,27001,2010,11,214,0,4,0,0.0
2543,27001,2010,11,214,1,1,1,1.0
2544,27099,2010,1,0,1,1,1,1.0
2545,27099,2010,9,1,1,1,1,1.0
2546,27150,2010,1,0,0,2,0,0.0
2547,27150,2010,1,0,1,1,1,1.0
2548,27150,2010,5,4,1,3,3,1.0
2549,27245,2010,4,1,1,1,1,1.0
2550,27245,2010,7,5,1,2,2,1.0
2551,27245,2010,3,6,1,1,1,1.0
2552,27250,2010,1,2,1,1,1,1.0
2553,27361,2010,10,22,1,1,1,1.0
2554,27372,2010,10,1,1,1,1,1.0
2555,27425,2010,12,1,1,1,1,1.0
2556,27425,2010,6,3,1,2,2,1.0
2557,27425,2010,5,0,0,1,0,0.0
2558,27425,2010,5,0,1,1,1,1.0
2559,27450,2010,5,9,1,1,1,1.0
2560,27491,2010,7,2,0,1,0,0.0
2561,27491,2010,7,2,1,1,1,1.0
2562,27615,2010,6,14,1,1,1,1.0
2563,27615,2010,11,16,0,1,0,0.0
2564,27615,2010,11,16,1,2,2,1.0
2565,27745,2010,7,6,1,1,1,1.0
2566,27745,2010,10,3,1,1,1,1.0
2567,41001,2010,8,728,0,3,0,0.0
2568,41001,2010,8,728,1,2,2,1.0
2569,41001,2010,12,732,1,1,1,1.0
2570,41001,2010,1,717,1,1,1,1.0
2571,41001,2010,2,611,0,3,0,0.0
2572,41001,2010,2,611,1,1,1,1.0
2573,41001,2010,7,662,0,3,0,0.0
2574,41001,2010,7,662,1,2,2,1.0
2575,41001,2010,6,684,0,1,0,0.0
2576,41001,2010,6,684,1,2,2,1.0
2577,41001,2010,5,704,0,1,0,0.0
2578,41001,2010,5,704,1,2,2,1.0
2579,41001,2010,11,700,0,4,0,0.0
2580,41001,2010,11,700,1,5,5,1.0
2581,41001,2010,10,710,1,1,1,1.0
2582,41016,2010,12,8,0,1,0,0.0
2583,41016,2010,12,8,1,1,1,1.0
2584,41016,2010,7,8,1,1,1,1.0
2585,41016,2010,3,21,0,1,0,0.0
2586,41016,2010,3,21,1,2,2,1.0
2587,41020,2010,1,13,0,2,0,0.0
2588,41020,2010,1,13,1,1,1,1.0
2589,41020,2010,2,18,1,1,1,1.0
2590,41020,2010,7,9,1,2,2,1.0
2591,41020,2010,6,20,1,2,2,1.0
2592,41020,2010,3,19,1,2,2,1.0
2593,41020,2010,11,8,1,6,6,1.0
2594,41078,2010,4,2,1,1,1,1.0
2595,41078,2010,8,1,1,1,1,1.0
2596,41078,2010,1,2,1,1,1,1.0
2597,41078,2010,2,3,1,2,2,1.0
2598,41078,2010,5,1,1,1,1,1.0
2599,41078,2010,9,1,1,1,1,1.0
2600,41132,2010,8,6,1,1,1,1.0
2601,41132,2010,1,22,0,1,0,0.0
2602,41132,2010,1,22,1,1,1,1.0
2603,41132,2010,6,14,1,1,1,1.0
2604,41298,2010,8,206,1,1,1,1.0
2605,41298,2010,2,186,1,1,1,1.0
2606,41306,2010,6,13,0,1,0,0.0
2607,41306,2010,6,13,1,2,2,1.0
2608,41349,2010,9,1,1,1,1,1.0
2609,41357,2010,4,7,1,1,1,1.0
2610,41357,2010,12,7,1,1,1,1.0
2611,41357,2010,9,9,1,1,1,1.0
2612,41359,2010,12,2,1,1,1,1.0
2613,41359,2010,6,16,0,1,0,0.0
2614,41359,2010,6,16,1,2,2,1.0
2615,41359,2010,3,8,1,2,2,1.0
2616,41359,2010,5,11,0,3,0,0.0
2617,41359,2010,5,11,1,2,2,1.0
2618,41359,2010,11,6,1,2,2,1.0
2619,41359,2010,10,9,1,2,2,1.0
2620,41378,2010,4,26,1,1,1,1.0
2621,41378,2010,3,15,1,1,1,1.0
2622,41483,2010,3,6,1,1,1,1.0
2623,41548,2010,1,11,1,1,1,1.0
2624,41551,2010,2,277,1,1,1,1.0
2625,41551,2010,6,302,1,2,2,1.0
2626,41668,2010,4,20,1,1,1,1.0
2627,41668,2010,8,12,0,1,0,0.0
2628,41668,2010,8,12,1,1,1,1.0
2629,41668,2010,1,13,1,1,1,1.0
2630,41668,2010,2,9,1,1,1,1.0
2631,41668,2010,3,6,1,1,1,1.0
2632,41668,2010,5,10,0,2,0,0.0
2633,41668,2010,5,10,1,4,4,1.0
2634,41668,2010,11,10,0,1,0,0.0
2635,41668,2010,11,10,1,1,1,1.0
2636,41770,2010,7,12,0,1,0,0.0
2637,41770,2010,7,12,1,1,1,1.0
2638,41799,2010,8,5,1,1,1,1.0
2639,41799,2010,2,5,1,1,1,1.0
2640,41801,2010,4,4,1,1,1,1.0
2641,41801,2010,3,6,1,3,3,1.0
2642,44001,2010,9,436,0,3,0,0.0
2643,44001,2010,9,436,1,1,1,1.0
2644,44035,2010,3,16,1,1,1,1.0
2645,44035,2010,5,16,1,1,1,1.0
2646,44035,2010,9,18,1,2,2,1.0
2647,44078,2010,12,7,1,1,1,1.0
2648,44078,2010,1,22,0,1,0,0.0
2649,44078,2010,1,22,1,1,1,1.0
2650,44078,2010,9,9,1,1,1,1.0
2651,44090,2010,3,16,1,1,1,1.0
2652,44430,2010,1,299,1,1,1,1.0
2653,44430,2010,5,135,1,1,1,1.0
2654,44650,2010,3,159,1,1,1,1.0
2655,44650,2010,11,181,1,1,1,1.0
2656,47001,2010,7,791,0,1,0,0.0
2657,47001,2010,7,791,1,1,1,1.0
2658,47555,2010,12,117,0,2,0,0.0
2659,47555,2010,12,117,1,1,1,1.0
2660,50001,2010,9,993,0,1,0,0.0
2661,50001,2010,9,993,1,2,2,1.0
2662,50006,2010,2,40,0,2,0,0.0
2663,50006,2010,2,40,1,1,1,1.0
2664,5001,2010,8,3162,0,33,0,0.0
2665,5001,2010,8,3162,1,1,1,1.0
2666,5001,2010,6,3231,0,25,0,0.0
2667,5001,2010,6,3231,1,2,2,1.0
2668,5001,2010,3,3550,0,26,0,0.0
2669,5001,2010,3,3550,1,1,1,1.0
2670,5004,2010,11,0,1,1,1,1.0
2671,50223,2010,11,1,0,2,0,0.0
2672,50223,2010,11,1,1,1,1,1.0
2673,50223,2010,10,2,1,1,1,1.0
2674,5031,2010,2,27,1,1,1,1.0
2675,50313,2010,1,163,0,2,0,0.0
2676,50313,2010,1,163,1,1,1,1.0
2677,50313,2010,11,158,0,1,0,0.0
2678,50313,2010,11,158,1,1,1,1.0
2679,50325,2010,4,3,1,2,2,1.0
2680,50325,2010,8,6,1,3,3,1.0
2681,50325,2010,1,4,0,4,0,0.0
2682,50325,2010,1,4,1,4,4,1.0
2683,50325,2010,7,8,0,1,0,0.0
2684,50325,2010,7,8,1,1,1,1.0
2685,50325,2010,3,3,1,4,4,1.0
2686,50325,2010,11,5,0,1,0,0.0
2687,50325,2010,11,5,1,1,1,1.0
2688,50325,2010,10,2,0,1,0,0.0
2689,50325,2010,10,2,1,3,3,1.0
2690,50330,2010,4,9,0,2,0,0.0
2691,50330,2010,4,9,1,3,3,1.0
2692,50330,2010,8,10,1,4,4,1.0
2693,50330,2010,12,8,1,1,1,1.0
2694,50330,2010,2,7,0,1,0,0.0
2695,50330,2010,2,7,1,1,1,1.0
2696,50330,2010,7,2,1,1,1,1.0
2697,50330,2010,6,4,1,3,3,1.0
2698,50330,2010,3,7,1,1,1,1.0
2699,50330,2010,5,8,1,3,3,1.0
2700,50330,2010,11,6,0,4,0,0.0
2701,50330,2010,11,6,1,6,6,1.0
2702,50330,2010,10,4,1,4,4,1.0
2703,50330,2010,9,6,0,1,0,0.0
2704,50330,2010,9,6,1,1,1,1.0
2705,50350,2010,4,5,1,2,2,1.0
2706,50350,2010,12,5,0,1,0,0.0
2707,50350,2010,12,5,1,1,1,1.0
2708,50350,2010,1,11,0,1,0,0.0
2709,50350,2010,1,11,1,2,2,1.0
2710,50350,2010,3,6,0,1,0,0.0
2711,50350,2010,3,6,1,1,1,1.0
2712,50350,2010,11,4,1,5,5,1.0
2713,50350,2010,10,3,1,1,1,1.0
2714,50350,2010,9,6,1,3,3,1.0
2715,50370,2010,8,2,0,2,0,0.0
2716,50370,2010,8,2,1,6,6,1.0
2717,50370,2010,1,8,0,2,0,0.0
2718,50370,2010,1,8,1,2,2,1.0
2719,50370,2010,2,8,1,4,4,1.0
2720,50370,2010,6,5,0,2,0,0.0
2721,50370,2010,6,5,1,2,2,1.0
2722,50370,2010,3,5,0,2,0,0.0
2723,50370,2010,3,5,1,1,1,1.0
2724,50370,2010,5,11,1,5,5,1.0
2725,50370,2010,11,10,0,1,0,0.0
2726,50370,2010,11,10,1,2,2,1.0
2727,50370,2010,10,7,0,1,0,0.0
2728,50370,2010,10,7,1,1,1,1.0
2729,50370,2010,9,6,0,1,0,0.0
2730,50370,2010,9,6,1,1,1,1.0
2731,5038,2010,7,8,1,1,1,1.0
2732,5038,2010,6,5,0,1,0,0.0
2733,5038,2010,6,5,1,1,1,1.0
2734,5040,2010,8,19,1,1,1,1.0
2735,5040,2010,2,13,0,2,0,0.0
2736,5040,2010,2,13,1,1,1,1.0
2737,5040,2010,7,17,1,2,2,1.0
2738,5040,2010,6,10,0,1,0,0.0
2739,5040,2010,6,10,1,1,1,1.0
2740,50400,2010,2,5,1,1,1,1.0
2741,5042,2010,5,68,0,1,0,0.0
2742,5042,2010,5,68,1,1,1,1.0
2743,5044,2010,4,3,1,1,1,1.0
2744,5044,2010,5,6,1,1,1,1.0
2745,5045,2010,8,339,0,1,0,0.0
2746,5045,2010,8,339,1,2,2,1.0
2747,5045,2010,7,291,0,1,0,0.0
2748,5045,2010,7,291,1,1,1,1.0
2749,5045,2010,6,272,0,3,0,0.0
2750,5045,2010,6,272,1,2,2,1.0
2751,5045,2010,3,305,1,1,1,1.0
2752,5045,2010,5,277,0,2,0,0.0
2753,5045,2010,5,277,1,2,2,1.0
2754,5045,2010,10,365,0,1,0,0.0
2755,5045,2010,10,365,1,1,1,1.0
2756,50450,2010,4,1,1,1,1,1.0
2757,50450,2010,8,2,0,1,0,0.0
2758,50450,2010,8,2,1,1,1,1.0
2759,50450,2010,7,3,1,2,2,1.0
2760,50450,2010,6,2,1,1,1,1.0
2761,50450,2010,10,4,1,2,2,1.0
2762,5055,2010,1,9,1,1,1,1.0
2763,50568,2010,7,18,1,1,1,1.0
2764,50568,2010,9,18,0,2,0,0.0
2765,50568,2010,9,18,1,1,1,1.0
2766,50577,2010,4,4,1,1,1,1.0
2767,50577,2010,12,0,1,1,1,1.0
2768,50577,2010,6,3,1,2,2,1.0
2769,50577,2010,3,5,0,1,0,0.0
2770,50577,2010,3,5,1,2,2,1.0
2771,50577,2010,9,1,0,1,0,0.0
2772,50577,2010,9,1,1,1,1,1.0
2773,50590,2010,4,3,1,1,1,1.0
2774,50590,2010,8,5,0,1,0,0.0
2775,50590,2010,8,5,1,3,3,1.0
2776,50590,2010,12,7,0,2,0,0.0
2777,50590,2010,12,7,1,3,3,1.0
2778,50590,2010,2,6,1,1,1,1.0
2779,50590,2010,7,3,1,2,2,1.0
2780,50590,2010,3,8,0,3,0,0.0
2781,50590,2010,3,8,1,3,3,1.0
2782,50590,2010,5,3,1,4,4,1.0
2783,50590,2010,11,7,1,2,2,1.0
2784,50590,2010,9,2,1,1,1,1.0
2785,50683,2010,5,8,1,1,1,1.0
2786,50711,2010,4,11,0,67,0,0.0
2787,50711,2010,4,11,1,2,2,1.0
2788,50711,2010,8,10,0,2,0,0.0
2789,50711,2010,8,10,1,3,3,1.0
2790,50711,2010,12,6,0,1,0,0.0
2791,50711,2010,12,6,1,3,3,1.0
2792,50711,2010,1,11,0,1,0,0.0
2793,50711,2010,1,11,1,2,2,1.0
2794,50711,2010,2,15,1,2,2,1.0
2795,50711,2010,7,13,0,2,0,0.0
2796,50711,2010,7,13,1,1,1,1.0
2797,50711,2010,6,9,0,2,0,0.0
2798,50711,2010,6,9,1,2,2,1.0
2799,50711,2010,3,5,0,3,0,0.0
2800,50711,2010,3,5,1,2,2,1.0
2801,50711,2010,11,6,0,4,0,0.0
2802,50711,2010,11,6,1,4,4,1.0
2803,50711,2010,10,10,0,3,0,0.0
2804,50711,2010,10,10,1,8,8,1.0
2805,50711,2010,9,9,0,4,0,0.0
2806,50711,2010,9,9,1,6,6,1.0
2807,5107,2010,8,8,0,1,0,0.0
2808,5107,2010,8,8,1,1,1,1.0
2809,5107,2010,5,15,1,3,3,1.0
2810,5120,2010,10,25,0,3,0,0.0
2811,5120,2010,10,25,1,1,1,1.0
2812,5125,2010,5,7,1,1,1,1.0
2813,5134,2010,3,8,1,1,1,1.0
2814,5138,2010,5,6,1,1,1,1.0
2815,5147,2010,8,33,1,1,1,1.0
2816,5147,2010,11,30,1,1,1,1.0
2817,5147,2010,10,30,0,2,0,0.0
2818,5147,2010,10,30,1,1,1,1.0
2819,5154,2010,1,297,0,6,0,0.0
2820,5154,2010,1,297,1,2,2,1.0
2821,5154,2010,9,231,0,5,0,0.0
2822,5154,2010,9,231,1,1,1,1.0
2823,52001,2010,11,634,0,7,0,0.0
2824,52001,2010,11,634,1,1,1,1.0
2825,52001,2010,10,688,0,2,0,0.0
2826,52001,2010,10,688,1,1,1,1.0
2827,52079,2010,4,17,0,1,0,0.0
2828,52079,2010,4,17,1,2,2,1.0
2829,52079,2010,8,8,0,2,0,0.0
2830,52079,2010,8,8,1,1,1,1.0
2831,52079,2010,1,19,0,5,0,0.0
2832,52079,2010,1,19,1,1,1,1.0
2833,52079,2010,6,17,0,3,0,0.0
2834,52079,2010,6,17,1,4,4,1.0
2835,52079,2010,3,14,0,1,0,0.0
2836,52079,2010,3,14,1,1,1,1.0
2837,52079,2010,5,21,0,3,0,0.0
2838,52079,2010,5,21,1,1,1,1.0
2839,52079,2010,11,15,0,6,0,0.0
2840,52079,2010,11,15,1,4,4,1.0
2841,52079,2010,10,17,0,5,0,0.0
2842,52079,2010,10,17,1,2,2,1.0
2843,52079,2010,9,24,0,5,0,0.0
2844,52079,2010,9,24,1,2,2,1.0
2845,52215,2010,8,7,1,1,1,1.0
2846,52215,2010,9,8,1,1,1,1.0
2847,52233,2010,4,6,0,1,0,0.0
2848,52233,2010,4,6,1,1,1,1.0
2849,52233,2010,12,4,0,1,0,0.0
2850,52233,2010,12,4,1,1,1,1.0
2851,52233,2010,3,4,0,2,0,0.0
2852,52233,2010,3,4,1,1,1,1.0
2853,52233,2010,5,7,1,2,2,1.0
2854,52233,2010,10,3,0,3,0,0.0
2855,52233,2010,10,3,1,3,3,1.0
2856,52250,2010,12,32,0,2,0,0.0
2857,52250,2010,12,32,1,2,2,1.0
2858,52250,2010,1,23,1,1,1,1.0
2859,52250,2010,6,22,0,1,0,0.0
2860,52250,2010,6,22,1,2,2,1.0
2861,52250,2010,3,31,1,6,6,1.0
2862,52317,2010,2,3,1,2,2,1.0
2863,5234,2010,7,19,1,4,4,1.0
2864,5234,2010,5,13,1,1,1,1.0
2865,5234,2010,9,19,0,1,0,0.0
2866,5234,2010,9,19,1,1,1,1.0
2867,52356,2010,12,208,0,1,0,0.0
2868,52356,2010,12,208,1,2,2,1.0
2869,52356,2010,1,212,1,1,1,1.0
2870,52356,2010,2,169,1,1,1,1.0
